(n, d, k);[Gematria of ELS];ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(67853, -87, 5);[40, 300, 10, 8, 20];משיחך;17953;(1, 44, 16, 22, 17953);נמצא;2;(1, 44, 16, 82, 67853);ויאמר יהודה מה נאמר לאדני מה נדבר ומה נצטדק האלהים מצא את עון עבדיך הננו עבדים לאדני גם אנחנו גם אשר נמצא הגביע בידו
(14145, -17, 5);[40, 300, 10, 8, 20];משיחך;3793;(1, 12, 1, 1, 3793);ויאמר;4;(1, 12, 1, 4, 14145);ויאמר יהוה אל אברם לך לך מארצך וממולדתך ומבית אביך אל הארץ אשר אראך
(47016, -99, 5);[40, 300, 10, 8, 6];משיחו;12526;(1, 32, 11, 5, 12526);האמת;3;(1, 32, 11, 21, 47016);קטנתי מכל החסדים ומכל האמת אשר עשית את עבדך כי במקלי עברתי את הירדן הזה ועתה הייתי לשני מחנות
(35567, -89, 5);[40, 300, 10, 8, 6];משיחו;9459;(1, 26, 22, 12, 9459);ויאמר;4;(1, 26, 22, 47, 35567);ויעתק משם ויחפר באר אחרת ולא רבו עליה ויקרא שמה רחבות ויאמר כי עתה הרחיב יהוה לנו ופרינו בארץ
(11599, -84, 5);[40, 300, 10, 8, 6];משיחו;3122;(1, 10, 1, 9, 3122);להם;3;(1, 10, 1, 31, 11599);ואלה תולדת בני נח שם חם ויפת ויולדו להם בנים אחר המבול
(6513, -60, 5);[40, 300, 10, 8, 6];משיחו;1732;(1, 5, 26, 7, 1732);שתים;4;(1, 5, 26, 29, 6513);ויחי מתושלח אחרי הולידו את למך שתים ושמונים שנה ושבע מאות שנה ויולד בנים ובנות
(58052, -48, 5);[40, 300, 10, 8, 6];משיחו;15437;(1, 39, 9, 11, 15437);אם;2;(1, 39, 9, 39, 58052);איננו גדול בבית הזה ממני ולא חשך ממני מאומה כי אם אותך באשר את אשתו ואיך אעשה הרעה הגדלה הזאת וחטאתי לאלהים
(9400, -38, 5);[40, 300, 10, 8, 6];משיחו;2519;(1, 8, 6, 2, 2519);מקץ;1;(1, 8, 6, 5, 9400);ויהי מקץ ארבעים יום ויפתח נח את חלון התבה אשר עשה
(9467, -30, 5);[40, 300, 10, 8, 6];משיחו;2537;(1, 8, 7, 9, 2537);המים;4;(1, 8, 7, 33, 9467);וישלח את הערב ויצא יצוא ושוב עד יבשת המים מעל הארץ
(48560, -10, 5);[40, 300, 10, 8, 6];משיחו;12932;(1, 33, 8, 2, 12932);מי;1;(1, 33, 8, 6, 48560);ויאמר מי לך כל המחנה הזה אשר פגשתי ויאמר למצא חן בעיני אדני
(33539, -9, 5);[40, 300, 10, 8, 6];משיחו;8935;(1, 25, 16, 12, 8935);לאמתם;3;(1, 25, 16, 51, 33539);אלה הם בני ישמעאל ואלה שמתם בחצריהם ובטירתם שנים עשר נשיאם לאמתם
(9438, -38, 6);[30, 40, 300, 10, 8, 6];למשיחו;2529;(1, 8, 7, 1, 2529);וישלח;4;(1, 8, 7, 4, 9438);וישלח את הערב ויצא יצוא ושוב עד יבשת המים מעל הארץ
(47115, -99, 6);[40, 40, 300, 10, 8, 6];ממשיחו;12554;(1, 32, 12, 14, 12554);אם;2;(1, 32, 12, 45, 47115);הצילני נא מיד אחי מיד עשו כי ירא אנכי אתו פן יבוא והכני אם על בנים
(76014, -81, 5);[40, 300, 10, 8, 5];משיחה;20071;(1, 49, 21, 5, 20071);אמרי;2;(1, 49, 21, 19, 76014);נפתלי אילה שלחה הנתן אמרי שפר
(56575, -77, 5);[40, 300, 10, 8, 5];משיחה;15043;(1, 38, 13, 7, 15043);תמנתה;2;(1, 38, 13, 24, 56575);ויגד לתמר לאמר הנה חמיך עלה תמנתה לגז צאנו
(77754, -69, 5);[40, 300, 10, 8, 5];משיחה;20533;(1, 50, 21, 6, 20533);אתכם;4;(1, 50, 21, 24, 77754);ועתה אל תיראו אנכי אכלכל אתכם ואת טפכם וינחם אותם וידבר על לבם
(7758, -31, 5);[40, 300, 10, 8, 5];משיחה;2076;(1, 6, 19, 6, 2076);מכל;1;(1, 6, 19, 18, 7758);ומכל החי מכל בשר שנים מכל תביא אל התבה להחית אתך זכר ונקבה יהיו
(67952, -64, 6);[40, 300, 10, 8, 50, 6];משיחנו;17978;(1, 44, 18, 4, 17978);ויאמר;4;(1, 44, 18, 17, 67952);ויגש אליו יהודה ויאמר בי אדני ידבר נא עבדך דבר באזני אדני ואל יחר אפך בעבדך כי כמוך כפרעה
